courseid,coursename
23161,course-v1:DelftX+EX102+1T2017
23162,course-v1:PU+OL32004+sp
23163,course-v1:TsinghuaX+THESIS2014_1X_tv+_2014_
23164,course-v1:FUDANx+ECON130007_01+2016_T1
23165,course-v1:NTHU+WL01003+2017_T2
23166,course-v1:TsinghuaX+60250101X+sp
23167,course-v1:UQx+PSYC1030.3x+4T2016
23168,course-v1:DelftX+CTB3365STx+3T2016
23169,course-v1:MITx+3.054.2x_2+1T2017
23170,course-v1:TsinghuaX+00690242_p4+sp
23171,course-v1:USMx+CC607x+2T2017
23172,course-v1:nttec+00612642+2015_T2
23173,course-v1:TsinghuaX+00690242.2x+1T2017
23174,course-v1:testvpc+BB111+2015_O1
23175,course-v1:ColumbiaX+DS103x+1T2017
23176,course-v1:PekingX+04332960X+2017_T2
23177,course-v1:TsinghuaX+60240202X+2016_T1
23178,course-v1:nuctech_TsinghuaX+30700313X+2016_T1
23179,course-v1:ACCA+FA2_X+sp
23180,course-v1:DelftX+OG101x+2T2017
23181,course-v1:NEU+CS514+2015_T2
23182,course-v1:TsinghuaX+00990021X+2016_T1
23183,course-v1:UQx+Denial101x+3T2016
23184,course-v1:365dx+040+2017_T1
23185,course-v1:NBUX+MH001x+2017_T2
23186,course-v1:TsinghuaX+00690092X+sp
23187,course-v1:TsinghuaX+AP000005X+sp
23188,course-v1:CatalystX+ILDIV1x+1T2017
23189,course-v1:NBUX+MH001x_p2+sp
23190,course-v1:TsinghuaX+20250064_2015X+2015_T1
23191,course-v1:yunnan_TsinghuaX+MOOC101+2016_T2
23192,course-v1:ECNUx+BIOL0031112013+sp
23193,course-v1:MITx+15.053x+3T2016
23194,course-v1:SDUx+0233102811+2015_T2
23195,course-v1:TsinghuaX+60240013X+2015_T2
23196,course-v1:UPValenciaX+VF201x+1T2017
23197,course-v1:dongguan+gaozhong30+20161223
23198,course-v1:JLU+410012+161721
23199,course-v1:SCUT+145223+sp
23200,course-v1:TsinghuaX+10610224X+2015_T3
23201,course-v1:TsinghuaX+CAU10610224X_13+2017_T1
23202,TsinghuaX/20740042X/2015_T2
23203,course-v1:Tsinghua+FAN001+2015_T2
23204,course-v1:TsinghuaX_guangxi+10620204X+2016_T2
23205,course-v1:BUx+CIRTL.2x+3T2016
23206,course-v1:JLU+310304+161711
23207,course-v1:TsinghuaX+00690242_p3+sp
23208,course-v1:TsinghuaX_njupt+10610204X+2016_T2
23209,course-v1:ZUEL+B0680090_2015_T2+2016-T2
23210,course-v1:tsinghua+cs+2017
23211,course-v1:TsinghuaX+00740113_1X+sp
23212,course-v1:hubeiuniversityofeconomics+ZY0679+2015-2016-2
23213,TsinghuaSEM/70510773_2015/2015_04
23214,course-v1:CQU+TSJYHG00029+2017_T1
23215,course-v1:TsinghuaX+00740043X1+2015-T2
23216,course-v1:nnglobalX+00740043_2x+2015_T2
23217,course-v1:GKDJXJY+SLX001+2015_T2
23218,course-v1:NCTU+wghx+2016_T2
23219,course-v1:TsinghuaX+00691153X+2015__T2
23220,course-v1:UST+9000603153+2017_T2
23221,course-v1:yunnan+MIXS001+2015_T2
23222,course-v1:CPVS+CPVS_JSJYYJC001+2017_T2
23223,course-v1:HUST+603+2016_2017
23224,course-v1:NTHU+QF32110+2017_T1
23225,course-v1:TsinghuaX+00990021X+2015_T2
23226,course-v1:UC_BerkeleyX+ColWri2_3x_2015_T1+2016_T2
23227,course-v1:lzufe_TsinghuaX+00690342X+2016_T1
23228,course-v1:365dx+020+2017_T1
23229,course-v1:CLE+CLE201600731+2017_T1
23230,course-v1:IEEEx+IEEEStuff.x+T1_2017
23231,course-v1:NEU+CSCAD+2017_T1
23232,course-v1:Southwest-JiaoTong-University+1251003207+2016-T2
23233,course-v1:TsinghuaX+30700313X+2015__T2
23234,course-v1:xuetangx01+test2+20151101
23235,course-v1:BIT+ColWri2_1x_2015_T1+2015_T2
23236,course-v1:KyotoUx+006.2x+2T2017
23237,course-v1:NCTU+wym+2017_T1
23238,course-v1:TsinghuaX+30700313X+2016_T1
23239,course-v1:TsinghuaX+lzu_80590952X+2017_T1
23240,course-v1:swust_TsinghuaX+40040152X+2016_T1
23241,course-v1:JLU+gx01640603_103138_1+2017_T2
23242,course-v1:NewcastleX+MTN101x+1T2017
23243,course-v1:TsinghuaX+00740043X_2015_T2+sp
23244,course-v1:PEC+20220214_4X+2016_T1
23245,course-v1:TsinghuaX+00690863X_p4+sp
23246,course-v1:cau_TsinghuaX+10610193_2X+2017_T1
23247,course-v1:Microsoft+DEV205Bx+3T2016
23248,course-v1:TsinghuaX+40130753+2016_T2
23249,course-v1:WageningenX+FSSFAx+2T2017
23250,course-v1:zhongrongxin+fx004+2016_7
23251,UQx/BIOIMG101x/_
23252,course-v1:DavidsonX+DavNowX_Voting+3T2016
23253,course-v1:MITx+6.004.1x_3+3T2016
23254,course-v1:TsinghuaX+01030132X+_2015_T2
23255,course-v1:NSU_TsinghuaX+00310222X+2016_T2
23256,course-v1:TsinghuaX+10610183X+2016_T1
23257,course-v1:dongguan+zhiye036+20161223
23258,course-v1:zhongrongxin+fx013+2016_7
23259,course-v1:61969_TsinghuaX+30150153X+2016_T2
23260,course-v1:MITx+6.004.2x_2+3T2016
23261,course-v1:RiceX+AdvBIO_1x+2015_T2
23262,course-v1:TsinghuaX+10800032X+_2015_T2
23263,course-v1:CQU+TSJYHG00057+2017_T1
23264,course-v1:ETSx+TOEFLx+2T2017
23265,course-v1:PU+OL32004+2015_T2
23266,course-v1:TsinghuaX+10430494X+2014_T
23267,course-v1:VPC+gx01640603_103138_1+2016_T1
23268,course-v1:ncepubd+20740042X-100+2016_T2
23269,course-v1:TsinghuaX+80590952X+2017_T1
23270,course-v1:UQx+LEARNx+1T2017
23271,course-v1:JLU+30640014X+161711
23272,course-v1:TsinghuaX+00690863X+sp
23273,course-v1:dongguan+zhongshen019+20161223
23274,course-v1:TsinghuaX+10610183_2X+sp
23275,course-v1:TsinghuaX-cug+20220214X+2015_T2
23276,course-v1:EPFLx+FndBioImgx+3T2016
23277,course-v1:MITx_guangxi+15_390x_2016T1+2016_T2
23278,course-v1:TsinghuaX+CS105+2015_T2
23279,course-v1:ycitX+00680082X+2016_T1
23280,TsinghuaX/80000901_2015X/2015_T1
23281,course-v1:RiceX+MedDigX+2017_T1
23282,course-v1:dongguan+gaozhong44+20161223
23283,course-v1:CQU+yanshiyongkecheng001+2017_T1
23284,course-v1:IEEEx+ATG1.x+1T2017
23285,course-v1:THU+thudj_7+2016_T2
23286,course-v1:TsinghuaX+30805743+2017_T2
23287,course-v1:xxt+80000901_2015X+2015_T2
23288,course-v1:CurtinX+MKT1x+1T2017
23289,course-v1:TJU+TJU2016001+2017_T2
23290,course-v1:UQx+PSYC1030.1x+4T2016
23291,course-v1:Microsoft+CLD211.5x+3T2016
23292,course-v1:TsinghuaX+00701271X+2017_T2
23293,course-v1:spocdemo_TsinghuaX+30640014X+2016_T2
23294,course-v1:CIE+JD_2017+sp
23295,course-v1:Microsoft+DEV221x+1T2017
23296,course-v1:PPSUC+2017052301+2017_T2
23297,course-v1:TsinghuaX+30240184X+2015__T2
23298,course-v1:CPVS+CPVS-homework_wurenji+20170118
23299,course-v1:Microsoft+CLD223x+3T2016
23300,course-v1:Wharton+MarketingAnalytics101x+2T2016
23301,course-v1:dongguan+zhiye018+20161223
23302,course-v1:BIT+PHY1701702+sp
23303,course-v1:HarvardX+SW47x+2T2017
23304,course-v1:TsinghuaX+KB2700194102+2016_T1
23305,course-v1:hebust+20350033X+2016_T2
23306,course-v1:BIT+CS_184_1x+2015_T2
23307,course-v1:DelftX+LfE101x+3T2016
23308,course-v1:JLU+gx01640603_103138_1+2015_T2
23309,course-v1:NPUX+2016001+2016_T1
23310,course-v1:gzit_TsinghuaX+20220214X+2016_T1
23311,course-v1:CQU+TSJYSSG20027+2017_T1
23312,course-v1:TsinghuaX+00690863X_p2+sp
23313,course-v1:BabsonX+BPET.STATx+2T2017
23314,course-v1:ZUEL+JJDL001+2015_T2
23315,course-v1:sanxiauX+10430484X+2016_T1
23316,course-v1:365dx+041+2017_T1
23317,course-v1:CQU+TSJYSTG00019+2017_T1
23318,course-v1:UBCx+ITSx+1T2017
23319,course-v1:guat_SDUx+00931800X+2016_T2
23320,course-v1:GIT+git2015-1-1+2015-1-1
23321,course-v1:TsinghuaX+00740043X+2015-T2
23322,course-v1:lzufe+00510888X+2016_T2
23323,course-v1:BerkeleyX+J4SC101x+2T2017
23324,course-v1:NYIF+MA1.5x+1T2017
23325,course-v1:TsinghuaX+20440333+2016_T1
23326,course-v1:UTAustinX+UT.WTCS.14.01x+2T2017
23327,course-v1:CIE+CIE2016004+2016_T1
23328,course-v1:TsinghuaX+80515522X+2016_TS
23329,course-v1:WuhanUniversity+0001+20160320
23330,course-v1:365dx+067+2017_T1
23331,course-v1:TsinghuaX+00690212X-2_p3+sp
23332,course-v1:LouvainX+Louv10x+1T2017
23333,course-v1:TsinghuaX+10421084X+2016_T1
23334,course-v1:UBCx+CW1.1x+3T2016
23335,course-v1:zhongrongxin+fw003+2016_7
23336,course-v1:ChongqingU+IPG01002X+sp
23337,course-v1:SDUx+00931800X_p2+sp
23338,course-v1:VPC+00691153X+2016_T1
23339,course-v1:guangxi_TsinghuaX+10430494X_2016_2+2016_T2
23340,course-v1:HIT+GO90801500+2017_T1
23341,course-v1:NBCCx+NBCC000301+_SP
23342,course-v1:TsinghuaX+00690212X_p3+sp
23343,course-v1:TsinghuaX+san20250101+2017_T1
23344,course-v1:HarvardX+PH556+1T2017
23345,course-v1:SDUx+sd01020140+2017_T1
23346,course-v1:TsinghuaX+40990255X_1+2017_T1
23347,course-v1:ZK+02460+J
23348,course-v1:365dx_TsinghuaX+80511503X+2016_T1
23349,course-v1:HITx+GO90300700+2016_2017
23350,course-v1:MITx+8.422.4x+2T2017
23351,course-v1:UST+9000603153+sp
23352,course-v1:Yifang+tech101+2017_T1
23353,course-v1:Microsoft+DAT210x+6T2016
23354,course-v1:TsinghuaX+80660913X+2017_T2
23355,course-v1:XJTUMOOC+MolecularBiology2017+2017-T2
23356,course-v1:dongguan+gaozhong40+20161223
23357,course-v1:yunnan_TsinghuaX+20330334X+2016_T2
23358,course-v1:DelftX+MEP201x+2T2017
23359,course-v1:TsinghuaX+01030132X+2015_T2
23360,course-v1:test2+test2+20161
23361,course-v1:HBCM+15_390x_2015_T1+2015_T2
23362,course-v1:TsinghuaX+THU00022X+1T2017
23363,course-v1:XJTUMOOC+Y0001001+2016
23364,course-v1:gznu10663+gx01640603_103138_1+2015_T2
23365,course-v1:ustcX+LB05203a+2016_T1
23366,course-v1:TsinghuaX+40600093X+2017_T2
23367,course-v1:lzufe_TsinghuaX+00701032X+2016_T1
23368,course-v1:BerkeleyX+Policy01x+1T2017
23369,course-v1:SDUx+sd010201401+2016_T1
23370,course-v1:nuctech_TsinghuaX+80515182X+2016_T1
23371,course-v1:JLU+290305+151621
23372,course-v1:TsinghuaX+10430494_2015X+2015_T2
23373,course-v1:UTAustinX+UT.6.10x+1T2017
23374,course-v1:dongguan+zhiye014+20161223
23375,course-v1:GKDJXJY+CY001+2015_T2
23376,course-v1:TsinghuaX+00690212X_p2+sp
23377,course-v1:gxlztc_TsinghuaX+00680142X+2016_T2
23378,course-v1:ynu_TsinghuaX+64100033X+2017_T1
23379,course-v1:ColumbiaX+BAMM.102x+2T2017
23380,course-v1:NBCC+NBCC2017001+sp
23381,course-v1:TsinghuaX+30700313_2014X+2014_T2_1
23382,course-v1:pec_TsinghuaX+20220214X+2016_T1
23383,course-v1:365dx+130+2016_T1
23384,course-v1:TsinghuaX+10421065X+2016_T1
23385,course-v1:UBCx+China300.1x+3T2016
23386,course-v1:pec+20220214X+2016_T2
23387,course-v1:CQU+TSJYSSG00004+2017_T1
23388,course-v1:TsinghuaX+00612643X_p7+sp
23389,course-v1:TsinghuaX+90640012X+1T2017
23390,course-v1:MITx+15.662x_3+1T2017
23391,course-v1:CAU+MZD001+2015_T2
23392,course-v1:THU+thudj_5+2016_T2
23393,course-v1:365dx+156+2016_T1
23394,course-v1:MIL+MIL2016001+2017_T2
23395,course-v1:NSU_MIT+15_390_2x+2016_T2
23396,course-v1:TsinghuaX+10430896X+sp
23397,course-v1:TsinghuaX+cau10610224X_06+2017_T1
23398,course-v1:hnit_TsinghuaX+80000901_1X+2017_T1
23399,course-v1:thudj+0+2016_T2
23400,course-v1:CPVS+CPVS_JSJYYJC008+2017_T2
23401,course-v1:KMUSTX+3102003+sp
23402,course-v1:cqu+TA011+2016-T2
23403,course-v1:shanghaimooc+zh001+2015
23404,course-v1:MiTx-wut+15_390x4+2015_T2
23405,course-v1:TsinghuaX+00510663X+2016_TS
23406,course-v1:UQx+Hypers301x+3T2016
23407,course-v1:CIE+CIE2016002+2017_T2
23408,course-v1:TsinghuaX+70612463X+2017_T1
23409,course-v1:ZK+03709+J
23410,course-v1:CQU+CQUCHEM10003-001+2017-T1
23411,course-v1:TsinghuaX+01030132X+2015__T2
23412,course-v1:xtkfq+00690242_2015X+2015_T2
23413,course-v1:CPVS+CPVS_YEJSKY001+2017_T2
23414,course-v1:UBCx+Biobank1x+1T2017
23415,course-v1:BIT+PHY1701601+2015_T2
23416,course-v1:CQU+CQU001+2016_T2
23417,course-v1:HITx+GH47100100+2016_T2
23418,course-v1:TsinghuaX+00690242X_p1+sp
23419,course-v1:TsinghuaX+80512073X+2017-T1
23420,course-v1:swust_TsinghuaX+20220053X+2016_T1
23421,course-v1:TsinghuaX+01510192X+2017_T1
23422,course-v1:TsinghuaX+70800232X+sp
23423,course-v1:nttec+15_390x+2015_T2
23424,course-v1:ChongqingThreeGorgesUniversity+1503005079+2016_T2
23425,course-v1:MichiganX+UX501x+3T2016
23426,course-v1:TsinghuaX+10610224X+2016_2017
23427,course-v1:TsinghuaX-zjgsu+10610193X+2015_T2
23428,course-v1:swust_TsinghuaX+20440333_2015X+2016_T1
23429,course-v1:MIL+MIL2016001+2016_T2
23430,course-v1:PennX+BDE1x+1T2017
23431,course-v1:Wharton+SellingIdeas101x+3T2017
23432,course-v1:sdjtxy+040223C+2017-T1
23433,course-v1:AdelaideX+Lang101x+3T2016
23434,course-v1:TsinghuaX+40040152X+2015_T1
23435,course-v1:swust_TsinghuaX+10610204X+2016_T1
23436,course-v1:CPVS+CPVS_SX001+2017_T2
23437,course-v1:JLU+291405+161721
23438,course-v1:SEU+00690803+2017-T2
23439,course-v1:TsinghuaX+80512073X+sp
23440,course-v1:VPC+10610183X+2016_T1
23441,course-v1:lzufe_Tsinghua+00510888X+2016_T2
23442,course-v1:365dx_TsinghuaX+20740042X+2016_T0
23443,course-v1:dongguan+gaozhong37+20161223
23444,course-v1:CQU+TSJYHG00015+2017_T1
23445,course-v1:RITx+PM9003x+2T2017
23446,course-v1:hebust-lswhxy+0410000090+2017-T2
23447,course-v1:CPVS+CPVS_homework-shipin+20170118
23448,course-v1:TrinityX+T005x+1T2017
23449,course-v1:dongguan+zhongshen010+20161223
23450,course-v1:CQU+TSJYHG00028+2017_T1
23451,course-v1:RWTHx+MTI004x+3T2017
23452,course-v1:TsinghuaX+10430575X+2016_T2
23453,course-v1:ECNUx+2016001+2017_T1
23454,course-v1:bdschool+00740043X+2015_T2
23455,course-v1:MITx+15.071x+2T2017
23456,course-v1:TsinghuaX+01510192X+2016_T2
23457,course-v1:TsinghuaX+cfxy2070251+2017_T1
23458,course-v1:nuctech_TsinghuaX+60510102X+2016_T1
23459,course-v1:TsinghuaX+10430494+2015_T2
23460,course-v1:gxun+00612642_2015X+2015_T2
23461,course-v1:DYU+dyuwgzbbm+2017_T2
23462,course-v1:Microsoft+DAT208x+1T2017
23463,course-v1:TsinghuaX+20330334X_2015_2+2015_T2
23464,course-v1:MITx+15_671_1X+2017_T1
23465,course-v1:TsinghuaX+00680142X_p12+sp
23466,course-v1:TsinghuaX+AP000004X+2016_Winter
23467,course-v1:college+sy1611+2016-t1
23468,course-v1:SDJTU+080116+2017_T1
23469,course-v1:TsinghuaX+30240332+2016_T2
23470,course-v1:UQx+META101x+1T2017
23471,course-v1:cdu_TsinghuaX+20250064X+2016_T1
23472,course-v1:HBCM+00690242_2015X+2015_T2
23473,course-v1:TeachForAmericaX+SJSM.TFAx+1T2017
23474,course-v1:TsinghuaX+20740042X+2016_T1
23475,course-v1:NBCC+00690863X+2017_T1
23476,course-v1:TsinghuaX+60610231+2017_T1
23477,course-v1:University_of_TorontoX+INQ101x+3T2016
23478,course-v1:shanghaimooc+TJ28042+2016_T1
23479,course-v1:TsinghuaX+00612642X+_
23480,course-v1:TsinghuaX+80512073X+2016_2017
23481,course-v1:USTC+USTC2006001+2017_T1
23482,course-v1:CQU+TSJYHG00066+2017_T1
23483,course-v1:NEU+CSHW001+2015_T1
23484,course-v1:TsinghuaX+20430064_2X+2016_T1
23485,course-v1:DelftX+BMI.3x+1T2017
23486,course-v1:TsinghuaX+10610183+2016_T2
23487,course-v1:UQx+Crime101x+_
23488,course-v1:sdut+SLX001+2015_T2
23489,course-v1:HAINU+JSJWHJC001+2015_T2
23490,course-v1:NBCC+CIE2016004+2017_T1
23491,course-v1:TsinghuaX+20250064+2016_T2
23492,course-v1:guangxi_TsinghuaX+AP000004X+2016_T2
23493,course-v1:365dx+141+2016_T1
23494,course-v1:Chongqinguniversity+EGP20402+2016-2017-2
23495,course-v1:IDBx+IDB8.1x+2T2017
23496,course-v1:TsinghuaX+10421075X+2017_T1
23497,course-v1:XJTUSPOC+MACH2408+2017_T1
23498,course-v1:CQU+TSJYSTG00025+2017_T1
23499,course-v1:Microsoft+DAT203.2x+5T2016
23500,course-v1:TsinghuaX+00740113X1+2016_T2
23501,course-v1:TsinghuaX+80000901X_p3+sp
23502,course-v1:365dx+154+2016_T1
23503,course-v1:DelftX+MEP301x+2T2017
23504,course-v1:Microsoft+DAT204x+2T2017
23505,course-v1:TsinghuaX+20220332X+2017_T1
23506,course-v1:TsinghuaX+MY001+2015_T2
23507,course-v1:ZK+04741+J
23508,course-v1:xuetangx+20170117+2017_T1
23509,course-v1:BJTU+2017052601X+2017_T2
23510,course-v1:GalileoX+CAAD001X+3T2017
23511,course-v1:Microsoft+CLD211.1x+3T2016
23512,course-v1:TsinghuaX+00510663X+2016_2017
23513,course-v1:TsinghuaX+60510102X+2016_T2
23514,course-v1:dongguan+zhiye074+20161223
23515,course-v1:yunnan_Tsinghua+20150001+2016_T2
23516,course-v1:FUDAN+20250064_2015X+2015_T2
23517,course-v1:Microsoft+CLD211.1x+3T2017
23518,course-v1:TsinghuaX+00510888X+_2015_T2
23519,course-v1:TsinghuaX+80000901X_2+2017_T2
23520,course-v1:dongguan+zhiye040+20161223
23521,course-v1:GalileoX+CET002X+1T2017
23522,course-v1:TsinghuaX+00612642+2015_T1
23523,course-v1:YangZhouDaxue+1106+2017_T1
23524,course-v1:yunnan_TsinghuaX+00510133X+2016_T2
23525,course-v1:CurtinX+EDU1x+1T2017
23526,course-v1:HUBEIUNIVERSITYOFECONOMICS+ZB1911+2012_T1
23527,course-v1:Microsoft+DAT210x+1T2017
23528,course-v1:TsinghuaX+00740043-92+2016_T2
23529,course-v1:TsinghuaX-wut+THU00001X+2015_T2
23530,course-v1:dongguan+zhiye024+20161223
23531,course-v1:yunnan_SDUx+131000110+2016_T2
23532,course-v1:CQU+TSJYHG00046+2017_T1
23533,course-v1:cdu_TsinghuaX+20250064_1X+2016_T1
23534,course-v1:zjgsu10353+01030132X+2015_T2
23535,course-v1:CPVS+CPVS_homework-deyu+20170714
23536,course-v1:UQx+Think101x+2017_T2
23537,course-v1:Microsoft+CLD211.4x+1T2017
23538,course-v1:TsinghuaX+00690212X+1T2017
23539,course-v1:TsinghuaX_guangxi+20740042X+2016_T2
23540,course-v1:BerkeleyX+BJC.12x+3T2016
23541,course-v1:JNUX+jnu2017001X+2017_T1
23542,course-v1:TYUST+10610193X+2015_T2
23543,course-v1:TsinghuaX+40670453X_p5+sp
23544,course-v1:ny+cs007+2016_t1
23545,course-v1:JNUX+jnu2017001X+2017_T2
23546,course-v1:TsinghuaX+10430484X_2015_2+sp
23547,course-v1:CPVS+CPVS_homework-yingyuernianji+20170714
23548,course-v1:MITx+14.310x+2T2017
23549,course-v1:shanghaimooc+DEMOCORUSE+2015
23550,course-v1:BIT+00690242_2015X+2015_T2
23551,course-v1:MITx+15_671x+2016_TS
23552,course-v1:TsinghuaX+40250074X+sp
23553,course-v1:CurtinX+MKT3x+3T2017
23554,course-v1:TNUA+AN35006+2016_T2
23555,course-v1:TsinghuaX+00690342X+2016_T1
23556,course-v1:TsinghuaX+THU201608+2016_T1
23557,course-v1:WageningenX+NUTR103+2T2017
23558,course-v1:gzit_TsinghuaX+20220214X_01+2016_T1
23559,course-v1:IDBx+IDB13.1x+2T2017
23560,course-v1:UC_BerkeleyX+CS169_1x_1+2015_T2
23561,course-v1:lzufe+00690242X+2016_T2
23562,course-v1:ynu_ZUEL+B0680090+2016_T1
23563,course-v1:Microsoft+DAT216x+3T2016
23564,course-v1:TsinghuaX+00670122+2017_T2
23565,course-v1:TsinghuaX+JRFX01+2016_2017
23566,course-v1:NUDT+125205501+sp
23567,course-v1:TsinghuaX+20740042X+sp
23568,course-v1:Tsinghuax+30130123X+sp
23569,course-v1:fxzx_sh+g1wlAB1+2015_T1
23570,course-v1:thudj_TsinghuaX+10610183_2X+2016_T1
23571,course-v1:TsinghuaX+10421102X+2016_2017
23572,course-v1:skillchina_TsinghuaX+80511503X+2016_T1
23573,course-v1:HarvardX+PH526x+3T2016
23574,course-v1:NTHU+MOOC_04_001+2015_T2
23575,course-v1:xuetangX+hit_01+2017_T1
23576,course-v1:Microsoft+DAT206x+1T2017
23577,course-v1:TsinghuaX+10450034_2X+sp
23578,course-v1:skillchina_TsinghuaX+THU00013X+2016_T1
23579,course-v1:TsinghuaX+00804723X+2017_T1
23580,course-v1:UBCx+FamBiz1x+1T2017
23581,course-v1:git+git-2016-9-22+2016-2
23582,course-v1:BUx+QD502x+3T2017
23583,course-v1:HubeiUniversityofEconomics+ZX4625+2015_T2
23584,course-v1:MITx+CTL.SC2x_3+1T2017
23585,course-v1:TsinghuaX+00510888X+2017_T2
23586,course-v1:TsinghuaX+400182_01X+2016_T2
23587,course-v1:USTC+USTC2006001+sp
23588,course-v1:guangxi_TsinghuaX+10421065X+2016_T2
23589,course-v1:365dx+043+2017_T1
23590,course-v1:CQU+CQUEDS20503+2016_T1
23591,course-v1:TsinghuaX+70230063X+sp
23592,course-v1:nuctech_TsinghuaX+80512073X+2016_T1
23593,course-v1:HIT+CSS01+2016-T1
23594,course-v1:TsinghuaX+10610224x+1T2017
23595,course-v1:UPValenciaX+BSP101x+1T2017
23596,course-v1:gznu10663+00701032X+2015_T2
23597,course-v1:BuuX+10610224X+2015_T2
23598,course-v1:PEC+20250064X+2017_T1
23599,course-v1:TsinghuaX+TSINGHUA107+2016_T1
23600,course-v1:BIT+30240243X+2015_T2
23601,course-v1:ECNUx+guangxi2016001+2017_T1
23602,course-v1:SDJTU+070803+2017T2
23603,course-v1:TsinghuaX+40050455_2X+2016_T1
23604,course-v1:yunnan_TsinghuaX+00740043_2x+2016_T2
23605,course-v1:TsinghuaX+30240184_1X+2016_2017
23606,course-v1:WUT+WUT2016001+sp
23607,course-v1:gxlztc_TsinghuaX+80511503X+2016_T2
23608,course-v1:CatalystX+IL4x+3T2016
23609,course-v1:SWUST+EDX001+2015
23610,course-v1:UPValenciaX+BMN101x+1T2017
23611,course-v1:HIT+GH47100100+2017_T1
23612,course-v1:SDJTU+070402N+2017_T1
23613,course-v1:UBCx+HtC2x+2T2017
23614,course-v1:TsinghuaX+00510888X+2016_T1
23615,course-v1:WellesleyX+PFinan101x+3T2016
23616,course-v1:JLU+310303+151621
23617,course-v1:NUDT+125205501+_
23618,course-v1:TsinghuaX+00510888X+2016_T2
23619,course-v1:xuetangX+hebtu_20161215X+2017_T1
23620,course-v1:CHD+24123150+_
23621,course-v1:Microsoft+INF206x+3T2017
23622,course-v1:TeachForAmericaX+HSMATH2.1x+3T2016
23623,course-v1:TsinghuaX+huds_00740113_1X+2017_T1
23624,course-v1:CIE+lzufe_CIE2016005+2017_T1
23625,course-v1:TsinghuaX+20250103X+2016T2
23626,course-v1:XJTU+TMEP+2017_T1
23627,course-v1:sdjtu+cs05+2016_T2
23628,course-v1:GKDJXJY+JSJ001+2015_T2
23629,course-v1:Microsoft+DEV225x+2T2017
23630,course-v1:TsinghuaX+guangxi10430484X+2017_T1
23631,course-v1:dongguan+zhiye052+20161223
23632,course-v1:ustcX+huds_USTC001+2017_T1
23633,course-v1:HarvardX+HUM12x+3T2016
23634,course-v1:RWTHx+VC101x+1T2017
23635,course-v1:AdelaideX+humbio101-x+2017_T1
23636,course-v1:ChongqingUniversity+EUS10041+2017-T2
23637,course-v1:MITx+18.031x+1T2017
23638,course-v1:TsinghuaX+lzu_LB05203a+2017_T1
23639,course-v1:cqu+wuli+201410
23640,course-v1:ASUx+TGM551x+3T2017
23641,course-v1:EPFLx+FndBioImgx+1T2017
23642,course-v1:Microsoft+DEV212x+4T2016
23643,course-v1:TsinghuaX+10691113X+2017_T1
23644,course-v1:zhongrongxin+fw008+2016_7
23645,course-v1:365dx+039+2017_T1
23646,course-v1:Microsoft+DAT211x+1T2017
23647,course-v1:Tsinghua+CXSJJC001+2015_T2
23648,course-v1:TsinghuaX+20220214X+2015__T2
23649,course-v1:TsinghuaX-shfxzx+30640014X+2015_T2
23650,course-v1:ZK+07114+J
23651,course-v1:ColumbiaX+WHAW1.1x+3T2016
23652,course-v1:KyotoUx+001x+1T2017
23653,course-v1:TsinghuaX+00510888X+2015_T1
23654,course-v1:tsinghua1+chawenhua1+2015t
23655,course-v1:TsinghuaX+20150001+2017_T1
23656,course-v1:TsinghuaX-shfxzx+00690092X+2015_T2
23657,course-v1:gkdjxjy_TJU+4240001+2016_T2
23658,course-v1:xxt+00034237+2015_T2
23659,course-v1:CQU+CQU001+1994_T2
23660,course-v1:KIx+KIBEHMEDx+3T2016
23661,course-v1:newcloud+test6+2016_T2
23662,SpocDemo/10610193X/2015_T1
23663,course-v1:IMFx+DSAx+2T2017
23664,course-v1:NUDT+520804502+_
23665,course-v1:ZK+00034+J
23666,course-v1:ustcX+USTC001+2017_T2
23667,course-v1:CIE+CIE2016003+sp
23668,course-v1:PekingX+20000003x+3T2016
23669,course-v1:TsinghuaX+30040323X_2015_T2+2015_T2
23670,course-v1:UC3Mx+MMC.1x+3T2017
23671,course-v1:edX+BlendedX+2016_2017
23672,course-v1:365dx+CS86+2017_T1
23673,course-v1:Microsoft+DAT202.3x+2T2017
23674,course-v1:TsinghuaX+AP000001X+2017T1
23675,course-v1:gzit_TsinghuaX+20220214X_1+2016_T1
23676,course-v1:DelftX+RCUC101x+1T2017
23677,course-v1:SDUx+sd01020140+2016_2017
23678,course-v1:TsinghuaX+20220053X+2016_2017
23679,course-v1:whu+cs01+2015
23680,course-v1:BIT+00740043X+2015_T2
23681,course-v1:IRTIx+IFB103x+1T2017
23682,course-v1:TsinghuaX+70120073X+sp
23683,course-v1:liaoningX+LNA0010145000106+2017_T1
23684,TsinghuaX/TSINGHUA102/_
23685,course-v1:JNUX+jnu2017002+2017_T2
23686,course-v1:ThtfSEM+THTF_4_01+2015_06
23687,course-v1:TsinghuaX+20220214X_2015_2+2015_T2
23688,course-v1:ZK+06169+J
23689,TsinghuaX/10421084_2015WV/2015_winter_vacation
23690,course-v1:CIE+JD2015+sp
23691,course-v1:TsinghuaX+00670122X+2016_T1
23692,course-v1:TsinghuaX+MOOC101+2015_T2_G
23693,course-v1:UWashingtonX+CYB002x+1T2017
23694,course-v1:zhongrongxin+cw003+2016-8
