from_course_id,to_course_id,_base_name
course-v1:365dx+144+2016_T1,course-v1:TsinghuaX+yunnanTHU00022X_tv+2017_T1,中國大國崛起的經濟、歷史、國際研究分析
course-v1:TsinghuaX+40670453X+2016_2017,course-v1:TsinghuaX+40670453X+2017_T2,新聞攝影
course-v1:TsinghuaX+30700313X+sp,course-v1:TsinghuaX+30700313X+2017_T2,心理學概論
UC_BerkeleyX/ColWri2_1x_2015_T1/2015_T1,course-v1:UC_BerkeleyX+ColWri2_1x_2015_T1+2017_T1,英語寫作指導ⅰ
course-v1:TsinghuaX+60240013X+2016_T1,course-v1:TsinghuaX+60240013X+2016_2017,組合數學
course-v1:BerkeleyX+CS169_1x1+2015_T2,course-v1:ieuX+MOOC005+2016_T2,雲計算與軟件工程——第一部分
course-v1:Microsoft+CLD211.4x+3T2016,course-v1:Microsoft+CLD211.4x+3T2017,microsoft sharepoint 2016: productivity solutions
course-v1:TsinghuaX+10430494X+2015-T2,course-v1:TsinghuaX+10430494X_2015_2+2017_T2,大學物理2
course-v1:TsinghuaX+80515522X+2017_T1,course-v1:TsinghuaX+80515522X+2017_T2,中國房地產發展之路
course-v1:PU+OL32004+sp,course-v1:PU+OL32004+2017_72,西遊記
course-v1:FUDANx+ECON130007_01+2016_T1,course-v1:FudanX+SOSC120007+2017_T1,貨幣金融學
course-v1:TsinghuaX+60250101X+sp,course-v1:TsinghuaX+60250101X+2017_T2,英文科技論文寫作與學術報告
course-v1:DelftX+CTB3365STx+3T2016,course-v1:DelftX+CTB3365STx+1T2017,urban sewage treatment
course-v1:nttec+00612642+2015_T2,course-v1:TsinghuaX+00612642X+2017_T2,《資治通鑑》導讀
course-v1:TsinghuaX+60240202X+2016_T1,course-v1:TsinghuaX+huds_60240202X+2017_T1,大數據平臺核心技術
course-v1:nuctech_TsinghuaX+30700313X+2016_T1,course-v1:TsinghuaX+30700313X+2017_T2,心理學概論
course-v1:ACCA+FA2_X+sp,course-v1:ACCA+FA2_X+2017_T2,中級財務會計
course-v1:TsinghuaX+00990021X+2016_T1,course-v1:TsinghuaX+00990021X+2017_T1,綠色建築與可持續發展
course-v1:UQx+Denial101x+3T2016,course-v1:UQx+Denial101x+2T2017,making sense of climate science denial
course-v1:365dx+040+2017_T1,course-v1:MITx+15_390_2x+2017_T2,創業102：你能爲客戶做什麼？
course-v1:TsinghuaX+00690092X+sp,course-v1:TsinghuaX+00690092X+2017_T2,邏輯學概論
course-v1:TsinghuaX+AP000005X+sp,course-v1:TsinghuaX+AP000005X+2016_2017,微積分
course-v1:CatalystX+ILDIV1x+1T2017,course-v1:CatalystX+ILDIV1x+2T2017,communication skills for bridging divides
course-v1:TsinghuaX+20250064_2015X+2015_T1,course-v1:TsinghuaX+20250064X+2017_T1,模擬電子技術基礎
course-v1:yunnan_TsinghuaX+MOOC101+2016_T2,course-v1:TsinghuaX+MOOC101+2017_TS,e時代的大佬師——慕課教師的修煉心法
course-v1:ECNUx+BIOL0031112013+sp,course-v1:guangxi_ECNUx+BIOL0031112013+2016_T2,人體科學
course-v1:SDUx+0233102811+2015_T2,course-v1:SDUx+0233102811+2016_2017,局部解剖學
course-v1:TsinghuaX+60240013X+2015_T2,course-v1:TsinghuaX+60240013X+2016_2017,組合數學
course-v1:TsinghuaX+10610224X+2015_T3,course-v1:TsinghuaX+10610224X+2017_T2,毛澤東思想和中國特色社會主義理論體系概論
course-v1:TsinghuaX+CAU10610224X_13+2017_T1,course-v1:TsinghuaX+10610224X+2017_T2,毛澤東思想和中國特色社會主義理論體系概論
TsinghuaX/20740042X/2015_T2,course-v1:TsinghuaX+20740042X+2017_T2,計算機文化基礎
course-v1:Tsinghua+FAN001+2015_T2,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:TsinghuaX_guangxi+10620204X+2016_T2,course-v1:TsinghuaX+10620204X+2017_T2,馬克思主義基本原理
course-v1:JLU+310304+161711,course-v1:JLU+310304+161721,婦產科護理學_本
course-v1:TsinghuaX_njupt+10610204X+2016_T2,course-v1:TsinghuaX+10620204X+2017_T2,馬克思主義基本原理
course-v1:ZUEL+B0680090_2015_T2+2016-T2,course-v1:ZUEL+B0680090+2017_T2,經濟地理與企業興衰
course-v1:tsinghua+cs+2017,course-v1:TsinghuaX+90640012X+2017_T2,生活英語讀寫
course-v1:TsinghuaX+00740113_1X+sp,course-v1:TsinghuaX+huds_00740113_1X+2017_T1,vc++面向對象與可視化程序設計 ：windows編程基礎
TsinghuaSEM/70510773_2015/2015_04,course-v1:TsinghuaX+70510773X+2016_T1,數據、模型與決策
course-v1:TsinghuaX+00740043X1+2015-T2,course-v1:TsinghuaX+00740043X2+2015-T2,c++語言程序設計91
course-v1:nnglobalX+00740043_2x+2015_T2,course-v1:TsinghuaX+huds_00740043_2X+2017_T1,c++語言程序設計進階
course-v1:GKDJXJY+SLX001+2015_T2,course-v1:TsinghuaX+30040323X+2016_2017,水力學
course-v1:NCTU+wghx+2016_T2,course-v1:NCTU+wghx+2017_T1,微觀化學世界
course-v1:TsinghuaX+00691153X+2015__T2,course-v1:TsinghuaX+00691153X+2017_T2,不朽的藝術：走進大師與經典
course-v1:yunnan+MIXS001+2015_T2,course-v1:edX+BlendedX+2016_2017,混合式學習
course-v1:CPVS+CPVS_JSJYYJC001+2017_T2,course-v1:studio-bzvtc+CS101+2017_T1,計算機應用基礎
course-v1:NTHU+QF32110+2017_T1,course-v1:TsinghuaX+30600043X+2017_T2,投資學
course-v1:TsinghuaX+00990021X+2015_T2,course-v1:TsinghuaX+00990021X+2017_T1,綠色建築與可持續發展
course-v1:UC_BerkeleyX+ColWri2_3x_2015_T1+2016_T2,course-v1:UC_BerkeleyX+ColWri2_3x_2015_T1+2017_T1,英語寫作指導ⅲ
course-v1:lzufe_TsinghuaX+00690342X+2016_T1,course-v1:TsinghuaX+00690342X+2017_T2,西方哲學精神探源
course-v1:365dx+020+2017_T1,course-v1:TsinghuaX+70800232X+2017_T2,視覺傳達設計思維與方法
course-v1:CLE+CLE201600731+2017_T1,course-v1:CIE+CIE2016007+2017_T2,創·課十講：下一隻獨角獸的搖籃課
course-v1:TsinghuaX+30700313X+2015__T2,course-v1:TsinghuaX+30700313X+2017_T2,心理學概論
course-v1:BIT+ColWri2_1x_2015_T1+2015_T2,course-v1:UC_BerkeleyX+ColWri2_1x_2015_T1+2017_T1,英語寫作指導ⅰ
course-v1:NCTU+wym+2017_T1,course-v1:NCTU+wym+2017_T2,明朝心學的智慧發展史：王陽明帶你打土匪
course-v1:TsinghuaX+30700313X+2016_T1,course-v1:TsinghuaX+30700313X+2017_T2,心理學概論
course-v1:TsinghuaX+lzu_80590952X+2017_T1,course-v1:TsinghuaX+80590952X+2017_T2,公共危機管理
course-v1:swust_TsinghuaX+40040152X+2016_T1,course-v1:TsinghuaX+40040152X+2016_2017,地質學與工程地質
course-v1:TsinghuaX+00740043X_2015_T2+sp,course-v1:TsinghuaX+00740043_1x+2017_T2,c++語言程序設計基礎
course-v1:cau_TsinghuaX+10610193_2X+2017_T1,course-v1:TsinghuaX+10610193X+2017_T2,中國近現代史綱要
course-v1:Microsoft+DEV205Bx+3T2016,course-v1:Microsoft+DEV205Bx+1T2017,architecting microsoft azure solutions
course-v1:TsinghuaX+40130753+2016_T2,course-v1:TsinghuaX+4013753+2017_T1,光電儀器設計
UQx/BIOIMG101x/_,course-v1:UQx+BIOIMG101x+sp,生物醫學成像學導論
course-v1:TsinghuaX+01030132X+_2015_T2,course-v1:TsinghuaX+01030132X+2017_T2,大學歷史與文化
course-v1:NSU_TsinghuaX+00310222X+2016_T2,course-v1:TsinghuaX+00310222X+2017_T2,創客培養：趣味力學實驗與製作
course-v1:TsinghuaX+10610183X+2016_T1,course-v1:TsinghuaX+10610183_2X+2017_T2,思想道德修養與法律基礎
course-v1:dongguan+zhiye036+20161223,course-v1:TsinghuaX+40260173X+2016_2017,數字集成電路分析與設計
course-v1:61969_TsinghuaX+30150153X+2016_T2,course-v1:uestcedu_TsinghuaX+30150153X+2016_T2,汽車發動機原理
course-v1:RiceX+AdvBIO_1x+2015_T2,course-v1:RiceX+AdvBIO_1x+2016_2017,ap*備考——生物學，第一部分：細胞
course-v1:TsinghuaX+10800032X+_2015_T2,course-v1:TsinghuaX+10800032X+2017_T2,外國工藝美術史
course-v1:ETSx+TOEFLx+2T2017,course-v1:ETSx+TOEFLx+3T2017,toefl® test preparation: the insider’s guide
course-v1:PU+OL32004+2015_T2,course-v1:PU+OL32004+2017_72,西遊記
course-v1:TsinghuaX+10430494X+2014_T,course-v1:TsinghuaX+10430494X_2015_2+2017_T2,大學物理2
course-v1:TsinghuaX+80590952X+2017_T1,course-v1:TsinghuaX+80590952X+2017_T2,公共危機管理
course-v1:UQx+LEARNx+1T2017,course-v1:UQx+LEARNx+2T2017,deep learning through transformative pedagogy
course-v1:JLU+30640014X+161711,course-v1:TsinghuaX+30640014X+2017_T2,生活英語聽說
course-v1:TsinghuaX+00690863X+sp,course-v1:TsinghuaX+00690863X+2017_T2,唐宋詞鑑賞
course-v1:dongguan+zhongshen019+20161223,course-v1:TJU+4240001+2017_T2,知識產權法
course-v1:TsinghuaX+10610183_2X+sp,course-v1:TsinghuaX+10610183_2X+2017_T2,思想道德修養與法律基礎
course-v1:TsinghuaX-cug+20220214X+2015_T2,course-v1:TsinghuaX+20220214X+2017_T2,電路原理
course-v1:EPFLx+FndBioImgx+3T2016,course-v1:EPFLx+FndBioImgx+1T2017,"fundamentals of biomedical imaging: ultrasounds, x-ray, positron emission tomography and applications"
course-v1:MITx_guangxi+15_390x_2016T1+2016_T2,course-v1:MITx+15_390x_2017T1+2017_T2,創業101：你的客戶是誰？
course-v1:TsinghuaX+CS105+2015_T2,course-v1:TsinghuaX+20740042X+2017_T2,計算機文化基礎
course-v1:ycitX+00680082X+2016_T1,course-v1:TsinghuaX+00680082_1X+2017_T2,審美的歷程
TsinghuaX/80000901_2015X/2015_T1,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,中國建築史
course-v1:RiceX+MedDigX+2017_T1,course-v1:RiceX+MedDigX+2017_T2,數字時代的醫學
course-v1:xxt+80000901_2015X+2015_T2,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,中國建築史
course-v1:CurtinX+MKT1x+1T2017,course-v1:CurtinX+MKT1x+2T2017,digital branding and engagement
course-v1:Microsoft+CLD211.5x+3T2016,course-v1:Microsoft+CLD211.5x+3T2017,microsoft sharepoint 2016: search and content management
course-v1:spocdemo_TsinghuaX+30640014X+2016_T2,course-v1:TsinghuaX+30640014X+2017_T2,生活英語聽說
course-v1:CIE+JD_2017+sp,course-v1:CIE+guangxiJD2017+2017_T1,華爲成功之道：人力資源管理的最佳實踐
course-v1:TsinghuaX+30240184X+2015__T2,course-v1:TsinghuaX+huds_30240184_2X+2017_T1,數據結構
course-v1:Microsoft+CLD223x+3T2016,course-v1:Microsoft+CLD223x+3T2017,onboarding messaging to office 365
course-v1:Wharton+MarketingAnalytics101x+2T2016,course-v1:Wharton+MarketingAnalytics101x+3T2017,marketing analytics: data tools and techniques
course-v1:dongguan+zhiye018+20161223,course-v1:TsinghuaX+00990021X+2017_T1,綠色建築與可持續發展
course-v1:TsinghuaX+KB2700194102+2016_T1,course-v1:sanya_TsinghuaX+02107205+2017_T1,電路分析基礎
course-v1:hebust+20350033X+2016_T2,course-v1:TsinghuaX+20350033X+2016_2017,工程材料
course-v1:BIT+CS_184_1x+2015_T2,course-v1:GKDJXJY+JSJ001+2015_T2,計算機圖形學導論
course-v1:DelftX+LfE101x+3T2016,course-v1:DelftX+LfE101x+2T2017,leadership for engineers
course-v1:JLU+gx01640603_103138_1+2015_T2,course-v1:JLU+gx01640603_103138_1+2017_T2,人文視野中的生態學
course-v1:NPUX+2016001+2016_T1,course-v1:dongguan+zhiye050+20161223,軟件測試
course-v1:gzit_TsinghuaX+20220214X+2016_T1,course-v1:gzit_TsinghuaX+20220215X+2017_T1,電路原理_分析
course-v1:ZUEL+JJDL001+2015_T2,course-v1:ZUEL+B0680090+2017_T2,經濟地理與企業興衰
course-v1:sanxiauX+10430484X+2016_T1,course-v1:TsinghuaX+10430484X_2015_2+2017_T2,大學物理1
course-v1:guat_SDUx+00931800X+2016_T2,course-v1:SDUx+00931800X+2017_T2,線性代數
course-v1:TsinghuaX+00740043X+2015-T2,course-v1:TsinghuaX+00740043-91+2017_T1,c++語言程序設計
course-v1:lzufe+00510888X+2016_T2,course-v1:TsinghuaX+00510888X+2017_T2,創業啓程
course-v1:TsinghuaX+20440333+2016_T1,course-v1:TsinghuaX+20440333X+2016_2017,有機化學
course-v1:CIE+CIE2016004+2016_T1,course-v1:CIE+CIE2016004+2017_T2,覆盤：讓創業不敗的方法論
course-v1:TsinghuaX+80515522X+2016_TS,course-v1:TsinghuaX+80515522X+2017_T2,中國房地產發展之路
course-v1:365dx+067+2017_T1,course-v1:TsinghuaX+30640014X+2017_T2,生活英語聽說
course-v1:TsinghuaX+10421084X+2016_T1,course-v1:TsinghuaX+guangxi10421084X+2017_T1,微積分b
course-v1:UBCx+CW1.1x+3T2016,course-v1:UBCx+CW1.1x+3T2017,how to write a novel: structure & outline
course-v1:ChongqingU+IPG01002X+sp,course-v1:CQU+IPG01002+2017_T2,數學實驗
course-v1:guangxi_TsinghuaX+10430494X_2016_2+2016_T2,course-v1:TsinghuaX+10430494X_2015_2+2017_T2,大學物理2
course-v1:HIT+GO90801500+2017_T1,course-v1:HIT+GO90801500+2017_T2,中國傳統藝術——篆刻、書法、水墨畫體驗與欣賞
course-v1:TsinghuaX+san20250101+2017_T1,course-v1:TsinghuaX+san20250103+2017_T1,數字電子技術基礎
course-v1:SDUx+sd01020140+2017_T1,course-v1:SDUx+sd01020140+2016_2017,大學物理-力學和熱學
course-v1:365dx_TsinghuaX+80511503X+2016_T1,course-v1:365dx+109+2017_T1,市場營銷實務
course-v1:UST+9000603153+sp,course-v1:UST+9000603153+2017_T2,運籌學
course-v1:Microsoft+DAT210x+6T2016,course-v1:Microsoft+DAT210x+2T2017,programming with python for data science
course-v1:yunnan_TsinghuaX+20330334X+2016_T2,course-v1:TsinghuaX+20330334X+2016_2017,理論力學
course-v1:TsinghuaX+01030132X+2015_T2,course-v1:TsinghuaX+01030132X+2017_T2,大學歷史與文化
course-v1:test2+test2+20161,course-v1:test101+test101+2016_T1,test
course-v1:HBCM+15_390x_2015_T1+2015_T2,course-v1:MITx+15_390x_2017T1+2017_T2,創業101：你的客戶是誰？
course-v1:XJTUMOOC+Y0001001+2016,course-v1:XJTUMOOC+Y0001001-+2016_T2,視覺素養導論
course-v1:gznu10663+gx01640603_103138_1+2015_T2,course-v1:JLU+gx01640603_103138_1+2017_T2,人文視野中的生態學
course-v1:ustcX+LB05203a+2016_T1,course-v1:ustcX+LB05203_a+2017_T2,文獻管理與信息分析
course-v1:lzufe_TsinghuaX+00701032X+2016_T1,course-v1:TsinghuaX+00701032X+2017_T2,美國政治概論
course-v1:SDUx+sd010201401+2016_T1,course-v1:SDUx+sd010201401+2016_2017,大學物理-相對論和量子物理
course-v1:TsinghuaX+10430494_2015X+2015_T2,course-v1:TsinghuaX+10430494X_2015_2+2017_T2,大學物理2
course-v1:dongguan+zhiye014+20161223,course-v1:TsinghuaX+30040352X+2017_T1,地下水文學 ）
course-v1:GKDJXJY+CY001+2015_T2,course-v1:TsinghuaX+00510888X+2017_T2,創業啓程
course-v1:gxlztc_TsinghuaX+00680142X+2016_T2,course-v1:TsinghuaX+00680142X+2017_T2,儒家修身之道
course-v1:ynu_TsinghuaX+64100033X+2017_T1,course-v1:TsinghuaX+64100033X+2017_T2,大數據系統基礎
course-v1:TsinghuaX+30700313_2014X+2014_T2_1,course-v1:TsinghuaX+30700313X+2017_T2,心理學概論
course-v1:TsinghuaX+10421065X+2016_T1,course-v1:TsinghuaX+10421065X+2016_2017,微積分-2
course-v1:pec+20220214X+2016_T2,course-v1:pec+20220214X+2016__T2,合肥學院_電路原理
course-v1:CQU+TSJYSSG00004+2017_T1,course-v1:FudanX+ECON13000701+2017_T2,經濟學原理
course-v1:365dx+156+2016_T1,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:NSU_MIT+15_390_2x+2016_T2,course-v1:MITx+15_390_2x+2017_T2,創業102：你能爲客戶做什麼？
course-v1:TsinghuaX+10430896X+sp,course-v1:TsinghuaX+10430896X+2016_2017,光學
course-v1:TsinghuaX+cau10610224X_06+2017_T1,course-v1:TsinghuaX+10610224X+2017_T2,毛澤東思想和中國特色社會主義理論體系概論
course-v1:hnit_TsinghuaX+80000901_1X+2017_T1,course-v1:TsinghuaX+guangxi80000901_2X+2017_T1,中國建築史
course-v1:thudj+0+2016_T2,course-v1:CQU+ceshi0607+2016_T2,測試
course-v1:CPVS+CPVS_JSJYYJC008+2017_T2,course-v1:studio-bzvtc+CS101+2017_T1,計算機應用基礎
course-v1:shanghaimooc+zh001+2015,course-v1:TsinghuaX+60240013X+2016_2017,組合數學
course-v1:MiTx-wut+15_390x4+2015_T2,course-v1:MITx+15_390x_2017T1+2017_T2,創業101：你的客戶是誰？
course-v1:TsinghuaX+00510663X+2016_TS,course-v1:TsinghuaX+00510663X+2017_T2,商學導論：10節課帶你走進商業世界
course-v1:TsinghuaX+70612463X+2017_T1,course-v1:TsinghuaX+guangxi70612463X+2017_T1,基於r語言的社會統計分析
course-v1:CQU+CQUCHEM10003-001+2017-T1,course-v1:CQU+CQUCHEM10003-002+2017-T1,大學化學ⅰ
course-v1:TsinghuaX+01030132X+2015__T2,course-v1:TsinghuaX+01030132X+2017_T2,大學歷史與文化
course-v1:xtkfq+00690242_2015X+2015_T2,course-v1:TsinghuaX+00690242X+2017_T2,文物精品與文化中國
course-v1:UBCx+Biobank1x+1T2017,course-v1:UBCx+Biobank1x+2T2017,biospecimen research methods
course-v1:BIT+PHY1701601+2015_T2,course-v1:BIT+PHY1701601+sp,大學物理——力學與熱學
course-v1:HITx+GH47100100+2016_T2,course-v1:HIT+GH47100100+2017_T2,自我認知與情緒管理
course-v1:TsinghuaX+80512073X+2017-T1,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:swust_TsinghuaX+20220053X+2016_T1,course-v1:TsinghuaX+20220053X+2016_2017,電工技術
course-v1:TsinghuaX+01510192X+2017_T1,course-v1:TsinghuaX+01510192X+2017_T2,創業導引——與創業名家面對面
course-v1:TsinghuaX+70800232X+sp,course-v1:TsinghuaX+70800232X+2017_T2,視覺傳達設計思維與方法
course-v1:nttec+15_390x+2015_T2,course-v1:MITx+15_390x_2017T1+2017_T2,創業101：你的客戶是誰？
course-v1:TsinghuaX+10610224X+2016_2017,course-v1:TsinghuaX+10610224X+2017_T2,毛澤東思想和中國特色社會主義理論體系概論
course-v1:TsinghuaX-zjgsu+10610193X+2015_T2,course-v1:TsinghuaX+10610193X+2017_T2,中國近現代史綱要
course-v1:swust_TsinghuaX+20440333_2015X+2016_T1,course-v1:TsinghuaX+20440333X+2016_2017,有機化學
course-v1:MIL+MIL2016001+2016_T2,course-v1:MIL+MIL2016001+2017_T2,我國周邊14個陸地鄰國基本情況介紹
course-v1:TsinghuaX+40040152X+2015_T1,course-v1:TsinghuaX+40040152X+2016_2017,地質學與工程地質
course-v1:swust_TsinghuaX+10610204X+2016_T1,course-v1:TsinghuaX+10620204X+2017_T2,馬克思主義基本原理
course-v1:VPC+10610183X+2016_T1,course-v1:TsinghuaX+10610183_2X+2017_T2,思想道德修養與法律基礎
course-v1:lzufe_Tsinghua+00510888X+2016_T2,course-v1:TsinghuaX+yunnanTHU00022X_tv+2017_T1,中國大國崛起的經濟、歷史、國際研究分析
course-v1:365dx_TsinghuaX+20740042X+2016_T0,course-v1:TsinghuaX+20740042X+2017_T2,計算機文化基礎
course-v1:RITx+PM9003x+2T2017,course-v1:RITx+PM9003x+2T2018_2,international project management
course-v1:hebust-lswhxy+0410000090+2017-T2,course-v1:hebutu-lswhxy+0410000090+2017_T2,世界現代史
course-v1:dongguan+zhongshen010+20161223,course-v1:TsinghuaX+00690863X+2017_T2,唐宋詞鑑賞
course-v1:TsinghuaX+10430575X+2016_T2,course-v1:TsinghuaX+10430575X_+sp,力學
course-v1:ECNUx+2016001+2017_T1,course-v1:ECNUx+2016001+2017_T2,歌唱啓蒙與表演——教你成爲歌唱達人
course-v1:bdschool+00740043X+2015_T2,course-v1:TsinghuaX+00740043_1x+2017_T2,c++語言程序設計基礎
course-v1:TsinghuaX+01510192X+2016_T2,course-v1:TsinghuaX+01510192X+2017_T2,創業導引——與創業名家面對面
course-v1:TsinghuaX+cfxy2070251+2017_T1,course-v1:TsinghuaX+02070251X+2017_T2,職業探索與選擇
course-v1:nuctech_TsinghuaX+60510102X+2016_T1,course-v1:TsinghuaX+60510102X+2017_T2,創辦新企業
course-v1:TsinghuaX+10430494+2015_T2,course-v1:TsinghuaX+10430494X_2015_2+2017_T2,大學物理2
course-v1:gxun+00612642_2015X+2015_T2,course-v1:TsinghuaX+00612642X+2017_T2,《資治通鑑》導讀
course-v1:Microsoft+DAT208x+1T2017,course-v1:Microsoft+DAT208x+2T2017,introduction to python for data science
course-v1:TsinghuaX+20330334X_2015_2+2015_T2,course-v1:TsinghuaX+20330334X+2016_2017,理論力學
course-v1:TsinghuaX+AP000004X+2016_Winter,course-v1:SDUx+00931800X+2017_T2,線性代數
course-v1:TsinghuaX+30240332+2016_T2,course-v1:TsinghuaX+huds_30240332+2017_T1,java程序設計進階
course-v1:cdu_TsinghuaX+20250064X+2016_T1,course-v1:TsinghuaX+20250064X+2017_T1,模擬電子技術基礎
course-v1:HBCM+00690242_2015X+2015_T2,course-v1:TsinghuaX+00690242X+2017_T2,文物精品與文化中國
course-v1:TsinghuaX+20740042X+2016_T1,course-v1:TsinghuaX+20740042X+2017_T2,計算機文化基礎
course-v1:NBCC+00690863X+2017_T1,course-v1:TsinghuaX+00690863X+2017_T2,唐宋詞鑑賞
course-v1:TsinghuaX+60610231+2017_T1,course-v1:TsinghuaX+xidian60610231+2017_T1,工程倫理
course-v1:TsinghuaX+00612642X+_,course-v1:TsinghuaX+00612642X+2017_T2,《資治通鑑》導讀
course-v1:TsinghuaX+80512073X+2016_2017,course-v1:TsinghuaX+80512073X_1+2017_T1,財務分析與決策
course-v1:TsinghuaX+20430064_2X+2016_T1,course-v1:TsinghuaX+20430064_2X+2016_2017,量子力學
course-v1:TsinghuaX+10610183+2016_T2,course-v1:TsinghuaX+10610183_2X+2017_T2,思想道德修養與法律基礎
course-v1:UQx+Crime101x+_,course-v1:UQx+Crime101x+2017_T2,刑事審判心理學
course-v1:HAINU+JSJWHJC001+2015_T2,course-v1:TsinghuaX+20740042X+2017_T2,計算機文化基礎
course-v1:NBCC+CIE2016004+2017_T1,course-v1:CIE+CIE2017007+2017_T2,創業人力資源管理：如何招聘合適人才
course-v1:TsinghuaX+20250064+2016_T2,course-v1:TsinghuaX+20250064X+2017_T1,模擬電子技術基礎
course-v1:guangxi_TsinghuaX+AP000004X+2016_T2,course-v1:SDUx+00931800X+2017_T2,線性代數
course-v1:365dx+141+2016_T1,course-v1:MITx+15_390x_2017T1+2017_T2,創業101：你的客戶是誰？
course-v1:TsinghuaX+10421075X+2017_T1,course-v1:TsinghuaX+guangxi10421084X+2017_T1,微積分b
course-v1:XJTUSPOC+MACH2408+2017_T1,course-v1:mechanology+jx01+2016-T1,機械設計基礎
course-v1:Microsoft+DAT203.2x+5T2016,course-v1:Microsoft+DAT203.2x+2T2017,principles of machine learning
course-v1:TsinghuaX+00740113X1+2016_T2,course-v1:TsinghuaX+00740113X1+2017_T1,vc++面向對象與可視化程序設計
course-v1:365dx+154+2016_T1,course-v1:SCU+00011142+2017_T2,古典文學的城市書寫
course-v1:TsinghuaX+20220332X+2017_T1,course-v1:TsinghuaX+20220332X+2017_T2,日語與日本文化
course-v1:TsinghuaX+MY001+2015_T2,course-v1:TsinghuaX+10620204X+2017_T2,馬克思主義基本原理
course-v1:Microsoft+CLD211.1x+3T2016,course-v1:Microsoft+CLD211.1x+3T2017,microsoft sharepoint 2016: infrastructure
